,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
CITI_China_Billet_Q235_CNY_t,0.020462671,0.08534149,0.0018560976,-0.01789373,0.0007745528,-0.020036204,-0.009470699,0.025839064,-0.0069307415,0.013211913,-0.014214374,-0.019755231,-0.02474756,-0.010740981,-0.02167676,0.011898525,0.016337058,0.013056869,0.00063025806,0.015934668,0.008453181,0.01994572,0.01329597,0.024073191,-0.0109623475,0.004286533,-0.020090329
China_Steel_Exports_Mt_CLRK,0.049402915,-0.053959746,0.038481236,0.018552024,-0.0029116138,-0.04064444,0.019573446,-0.015004123,0.047526643,0.004759166,-0.06181372,0.004761142,0.0032584956,0.016476894,0.040084634,0.041792113,0.0009058678,0.013488299,-0.012526891,-0.028994828,0.01424181,-0.0024556424,-0.016405948,0.047572352,0.029276587,-0.00075327605,-0.010049314
China_Mainland_TPU,-0.032284234,-0.010745483,0.017374985,0.028571758,-0.02337739,0.0324419,0.03345081,-0.007587814,0.014307203,-0.055999387,-0.020684456,0.08149496,0.078156486,-0.0916308,-0.03149047,-0.009059668,0.03878524,0.04208585,0.083373584,-0.0034856244,0.009931047,0.050551776,0.03446477,0.030198138,0.13997196,0.11593046,-0.022637885
Bunker_HSFO380_CLRK_W_USD_t,0.07373106,0.011748991,-0.004129041,-0.02326954,0.01071822,0.03351821,0.0037724553,-0.06482121,-0.010395583,-0.037912246,0.000104559105,0.00020481748,-0.012540915,0.009298169,0.059123572,0.05722026,0.028138123,0.011484581,0.03687875,0.011556768,-0.020988956,0.0017297001,-0.039033674,-0.013649847,0.017839842,-0.0048100203,0.019403173
Bunker_MGO_CLRK_W_USD_t,0.06449964,0.0043016286,-0.0479477,-0.04064967,0.038336646,0.033476207,-0.047055196,-0.039784938,-0.037671,-0.028417984,-0.0029737928,0.019071428,0.042916484,0.0036497333,-0.0023396697,-0.0138124265,0.029695269,-0.020085689,0.03450137,-0.015606701,0.001084101,-0.018440098,0.0003657871,0.008374834,-0.014156101,0.0009903809,0.004858158
Coal_Price_AUS_USD_t,0.054071847,0.018203914,-0.049159184,-0.05451735,0.04858592,0.0076683755,-0.05519255,0.038233347,-0.022101209,-0.0076601477,0.017969085,-0.011508238,0.041238196,-0.05450336,-0.026665421,-0.05608114,-0.0019293413,-0.019350529,-0.028055182,0.059778035,-0.008667104,-0.022726096,0.023772383,0.052353974,-0.00020334551,-0.005793987,0.032981016
Brent_Crude_USD_bbl,0.07425156,0.015371829,-0.028644232,-0.039255537,0.021479141,0.039364755,-0.028818944,-0.034708586,-0.034509096,-0.0128081655,-0.010961312,0.013072053,0.034714833,0.0206451,0.0090040155,-0.021221202,0.006481158,0.000121387624,0.008126807,-0.017954,0.011590925,-0.0051916926,0.007899527,0.0026045123,-0.011846111,-0.0048409747,-0.000341977
MSCI_WorldEnergy,0.06850538,-0.04436051,-0.0014460996,-0.01904754,0.007340919,0.02861791,-0.009346076,-0.03525298,-0.040794145,-0.0048404606,-0.04795838,-0.013476692,-0.005909131,-0.0053605726,-0.022495808,0.0027082874,0.0062800245,0.010204882,0.0063236416,-0.0072362237,0.017438957,-0.0018864995,0.0014986732,-0.0002751446,-0.0027451927,-0.02227503,0.003153659
Wheat_CBOT_USdc_bu,0.038637463,0.050255656,-0.050579086,-0.06514951,0.038840476,0.004435018,-0.0066698,0.0043217894,0.0131234145,-0.035037704,0.013246953,0.04864452,0.046108373,-0.032464817,0.013246263,-0.0060674916,-0.0046437923,0.0014335795,-0.022685947,0.025411053,-0.033388957,-0.0046160184,-0.00087910553,0.013085864,0.0127936695,-0.011204556,-0.01036171
Aluminum_LME_USD_t,0.07133309,0.024380475,0.003872122,-0.045634374,-0.013229638,-0.0012210108,0.05699946,0.017122926,0.009728918,-0.031458717,-0.005487571,0.022631498,-0.010892804,-0.032901652,0.011526274,0.0023818815,0.031211654,-0.00589855,-0.012638167,0.042002324,-0.007640288,0.014672458,0.023498766,-0.015709141,0.009582853,-0.0039751823,0.013330231
SP500,0.063670434,-0.034924485,0.04890921,-0.0007520684,-0.045741603,-0.019781215,0.057429258,0.01893651,0.019874835,-0.0008535618,0.005442166,0.013835719,-0.005105885,0.0050152033,0.00084713986,-0.0012453523,0.010712616,0.010495489,-0.0015795185,0.016539227,-0.004365073,-0.00041889606,0.009592038,-0.008442793,-0.00082001503,-0.010348774,0.012949052
HangSeng,-0.049197223,0.04832751,0.026222851,0.020308018,-0.045636017,-0.024880987,0.054192044,-0.036199197,-0.003834803,-0.0121927485,-0.033348843,0.06870384,0.018225957,-0.044644054,-0.029716307,-0.014342482,0.05745245,8.337548e-07,0.0012108408,-0.024120497,0.02572356,0.0087656155,0.00082726596,0.01555953,-0.0026300054,-0.01792938,-0.0019332964
EuroStoxx50,0.05976369,-0.038850177,0.052037496,0.008971308,-0.044595227,-0.008397454,0.054794185,-0.0072164778,-0.00924934,0.0075851586,-0.030532883,-0.014816684,-0.024193116,-0.02412765,-0.03263424,0.009481299,-0.0072146086,0.017192347,0.002639361,-0.033108026,0.013307516,0.0064847358,-0.0023575632,-0.031179614,-0.0012035598,0.011322373,-0.0048468485
MSCI_Global,0.06243064,-0.02794738,0.05534431,0.0021442736,-0.053430635,-0.021137249,0.062046446,0.017847773,0.01631637,-9.914468e-05,0.002529641,0.01578422,-0.0053258673,-0.0035537241,-0.004282386,0.0010391922,0.01454284,0.010632203,-0.0023420732,0.009599454,-0.0011614149,0.0020929216,0.0049277325,-0.011962832,-0.0019510086,-0.010726251,0.013038678
MSCI_EM,0.005357714,0.051004015,0.06809906,0.005658575,-0.08466332,-0.035262823,0.055969894,0.007764311,-6.980584e-05,-0.0095411185,0.009965068,0.054197356,0.027547413,-0.027701074,-0.002440142,-0.016736832,0.022526532,-0.008349804,-0.014380791,-0.002939023,0.0049328334,0.00879702,-0.028471075,0.02290974,-0.025463315,-0.015452061,0.028371062
KOSPI,0.043636695,0.04231077,0.06652181,-0.004325175,-0.056551468,-0.043730754,0.015318137,0.03445789,0.007111173,0.020145802,0.014495569,0.035177466,0.011468498,-0.024262516,-0.005721922,0.005458529,0.026231661,-0.0057215802,-0.021077741,-0.03249515,0.018148785,0.0139306225,-0.04665754,0.001543228,-0.035028774,-0.020164108,0.024576966
VIX,-0.03354158,0.00556121,-0.047605686,-0.026882095,0.059227098,-0.064796284,0.03978162,0.03669816,0.093325794,-0.023088086,0.022153262,0.026154727,0.04612458,-0.003855952,0.08119468,0.006009576,0.035665005,-0.0642801,-0.046971053,0.012004895,-0.04866557,0.0023768225,0.061900508,0.017255805,-0.030571004,0.078142785,-0.015258696
VHSI,0.0058456943,-0.018277219,-0.05092152,-0.038968135,0.0806654,-0.037507355,0.013139508,0.03253098,0.07238549,-0.00809422,0.009806706,-0.032781996,0.003464209,-0.013459217,0.055843614,-0.011116519,0.074355505,-0.051676396,-0.04296214,0.0169456,-0.10601028,0.038158976,0.084911324,0.07591006,-0.03587054,0.07235325,0.01024794
VSTOXX,-0.02812673,0.010772917,-0.048686586,-0.03229087,0.065608166,-0.05721655,0.04398511,0.037887134,0.094382636,-0.028488383,0.022172654,0.025808835,0.023443477,0.0112363845,0.10150203,0.011402694,0.059607945,-0.049008127,-0.034293167,0.02635008,-0.0407206,-0.006689303,0.06350672,3.7574024e-05,-0.030541169,0.064227164,-0.0066100284
Nikkei225,0.060985435,-0.04190828,0.056082018,0.0048094,-0.039645698,-0.013559982,0.024746515,0.009240084,0.007235575,0.0109735895,-0.0015189486,-0.014477063,0.0038074253,0.030080361,0.013846852,-0.008014548,-0.019717518,0.007068067,-0.0037409095,-0.017568732,-0.0074639376,0.0008904525,-0.025193483,0.018986132,-0.029339949,0.0056633386,0.027715689
Guinea_CHN_Bauxite_Import_MT,0.018811697,-0.02600349,0.010654431,-0.018812336,0.0023601614,-0.009867911,0.015129909,-0.00040185748,0.0016835196,-0.014770873,-0.008691993,-0.019589355,0.017360596,-0.022363974,0.006001759,-0.0047052647,-0.010018511,0.01492925,-0.021566626,0.013091998,-0.020397078,0.038883418,-0.013712999,-0.0060720122,0.05240031,0.0856899,-0.00904861
Guinea_Bauxite_Cape_Export_MT,0.017092962,-0.024990357,0.011457604,-0.015660191,-0.000275396,-0.0067480435,0.013257935,0.0015566314,-0.0035404935,-0.017034462,-0.005676842,-0.016750474,0.01608666,-0.024840716,-0.0050161122,-0.009908344,-0.0014815724,0.010394316,-0.027906835,0.013044782,-0.0042870617,0.030776286,-0.016485898,-0.009718402,0.068576716,0.098612405,-0.024588931
AUS_IronOre_Exports_Mt_CLRK,0.015209316,-0.018099405,0.003596397,0.036950924,0.015611322,0.017758885,-0.041657787,0.108523026,0.07503217,-0.03455158,-0.06418239,0.07334888,-0.010033246,-0.064050846,0.08180711,-0.00024319251,0.00093412335,0.1349185,0.017894698,-0.049232133,0.052105695,-0.080268435,-0.014928797,-0.009220288,0.02041752,0.0041313414,-0.042564888
Brazil_IronOre_Exports_Mt_CLRK,0.024915533,-0.023128225,0.03430779,0.07767917,-0.019858709,0.023363322,-0.070016645,0.037408132,0.021046435,-0.021630563,0.057271156,0.083375484,-0.032619864,-0.0029576384,0.03457375,0.0030320908,0.086496465,-0.004099635,0.044124193,0.022031493,0.041746803,-0.05112164,-0.016237423,-0.014703488,0.011797039,-0.06859759,-0.009048714
China_IronOre_Imports_Mt_CLRK,0.0069584106,-0.042043947,0.041660633,0.032184277,-0.023433162,0.035033986,-0.034437984,0.052108575,0.037314635,-0.036720183,0.08019519,-0.0392854,0.03193551,-0.0012478705,0.006657201,0.042353526,-0.011859406,-0.004583904,0.04456205,0.0023892326,0.09436598,-0.059287038,0.035179492,0.1216434,0.01952157,-0.032093115,-0.07259832
SKorea_IronOre_Imports_Mt_CLRK,-0.011566579,0.017509215,0.004654622,0.036389682,-0.038212683,0.025019648,-0.002334599,0.018197343,-0.004574717,-0.027473196,-0.026169863,0.020109642,0.08691629,0.041649904,0.07019803,0.045280118,-0.03145342,0.020667315,-0.013642229,-0.045838848,0.093177125,0.0011070693,0.0016518591,0.08963237,0.0640792,0.039885007,-0.04212544
Japan_IronOre_Imports_Mt_CLRK,-0.00267958,0.04393715,-0.023173599,0.03834169,-0.034380425,-0.0056682276,-0.0017815409,-0.01794005,-0.055184335,0.026184086,-0.10029416,0.016420795,0.03594678,-0.0442645,0.07301322,0.08562127,-0.006633489,0.0006549646,0.014893213,0.06075844,0.023488617,0.00583943,-0.05598919,0.022624096,0.050669167,-0.048023153,-0.033562254
Taiwan_IronOre_Imports_Mt_CLRK,-0.0065199067,0.055743672,-0.017150857,0.0049404106,-0.00029776947,-0.015945377,0.028442724,0.0013226022,0.0002059705,0.029825248,0.0051668976,-0.059281114,0.053857222,0.042650282,0.052004,0.011990534,0.03592522,0.028573692,-0.095472634,-0.01563232,0.007557826,-0.03397749,0.030195583,0.037879266,0.06244793,0.0042333403,0.04834808
China_LPI_Value,-0.016830109,0.0048488392,0.042898633,0.02844031,-0.010112366,0.01397581,-0.024081934,0.05955506,0.024770837,-0.016184477,-0.048957884,0.020456158,0.032187533,0.084242314,0.022666106,0.059915658,-0.031391483,0.070063844,0.037249148,0.042596865,0.08891095,0.046096258,-0.0384938,0.10286959,0.16497381,0.20288375,-0.006545685
Platts_HFO380_SIN_ext_USD_t,0.074988306,0.012486326,-0.00024741862,-0.027575888,0.011256789,0.041194007,0.0051373667,-0.06143998,-0.0073516774,-0.025887908,-0.0050137667,0.0032890285,-0.017153634,0.008086006,0.071163364,0.050184347,0.019958243,-0.0011453278,0.029867444,0.0031839283,-0.028169487,0.0060823527,-0.015532715,-0.01125044,0.028411647,-0.024506817,0.011522881
Platts_MGO_SIN_ext_USD_t,0.065280735,0.0048711165,-0.04622625,-0.042455483,0.037316374,0.03927629,-0.046419807,-0.03948954,-0.03558126,-0.022498071,-0.009110647,0.022330804,0.046491243,0.007967471,0.0028031196,-0.017636925,0.027897783,-0.021388674,0.028961606,-0.021076337,-0.0007548687,-0.014030741,0.014630928,0.007134969,-0.0077052717,-0.0075979005,-0.00022852255
TF_AUS_CHN_IronOre_MT,-0.04939454,-0.01305983,-0.0027551146,0.02430687,0.01443773,0.037688535,-0.028510243,0.0018792291,0.0047875834,-0.015453623,-0.01679431,0.01091184,-0.037005764,0.0028211817,0.034448717,0.05043484,0.006981724,0.050779883,-0.0119012715,0.006331304,0.008652236,0.03256016,-0.0020120747,-0.05879469,-0.029735574,0.069361396,-0.05612782
TF_AUS_CHN_Coal_MT,0.03269507,0.0063554584,0.007192861,-0.016109837,0.0066796043,-0.018901834,-0.008605732,0.023180855,0.0016605144,0.022362974,-0.03104446,-0.012194695,0.0002554902,0.012025163,-0.009051725,0.011635481,0.00081685453,0.043762,-0.032822404,-0.013174855,0.011832857,0.008379862,-0.010807388,0.0125391,-0.040784918,-0.028504122,-0.035074268
TF_AUS_CHN_Bauxite_MT,0.018957362,-0.02358709,0.002764981,0.01727185,-0.01791573,-0.004585493,0.011457375,0.030129436,0.024160316,-0.010809639,0.005709645,0.07419641,-0.030432908,-0.007504734,0.021756355,0.018150758,-0.011196427,0.031802386,-0.0075988355,-0.055304065,-0.03675176,0.00152596,-0.031229423,0.055272646,-0.017258625,-0.055729862,-0.08402632
TF_AUS_JPN_IronOre_MT,-0.015822196,0.00463883,0.001139304,-0.0017338094,-0.0017240824,0.010290975,-0.012141792,-0.004314837,-0.010823228,-0.01092353,0.0019998183,0.006392902,-0.027168635,0.008534746,0.06023582,0.030893624,0.030264994,-0.04285573,-0.00046696057,-0.08255506,-0.022236153,-0.029528754,-0.026375152,0.023837516,-0.100448795,0.040976413,-0.05553226
TF_AUS_SKorea_IronOre_MT,-0.0015317602,0.006342236,-0.0042993985,0.007834176,0.023504846,0.021634897,-0.016303375,-0.0254722,-0.016358871,0.00020426007,-0.009372968,0.016937835,0.010066049,-0.047715276,-0.011983763,0.08908213,-0.013780824,-0.0024879556,-0.035200942,-0.012559613,-0.010140328,0.009980413,0.04093077,0.03190133,0.051509906,-0.03573655,-0.024359962
TF_AUS_Taiwan_IronOre_MT,-0.007879362,0.018823093,0.0038138377,0.00059543387,0.027492246,0.008978378,-0.030949999,-0.027391873,0.011277897,-0.023870016,0.007698619,0.016304767,0.033779524,0.039334733,0.012352966,0.063343115,-0.023652252,0.05473601,-0.038882125,0.0035687033,-0.070899464,0.00074437517,0.04494402,-0.029695267,0.10273726,0.043477092,0.0020456626
TF_Brazil_CHN_IronOre_MT,-0.000644163,-0.011549619,0.012971936,0.027107071,-0.0010225349,0.019035853,-0.022838142,0.01705659,-0.0049062828,-0.003306874,0.042255264,0.027958687,-0.031749714,0.0020709813,0.02569993,-0.026763897,0.049786832,0.045723327,0.026691822,0.03106914,0.038315464,0.010317634,0.047162976,-0.03942169,0.029322712,-0.06502676,-0.037897084
TF_Brazil_SKorea_IronOre_MT,-0.016525678,-0.025642958,0.029177092,-0.014952858,-0.009592471,0.00430881,-0.03644544,-0.027047833,-0.019382158,-0.027358117,0.034796692,-0.0549102,-0.03687904,0.082165904,0.06732044,0.04842445,-0.08018479,0.06089455,-0.12972723,-0.06369436,-0.010236308,-0.027988993,-0.020795582,0.07407871,-0.13200074,-0.06435462,-0.033447005
TF_Brazil_Taiwan_IronOre_MT,-0.0013896469,-0.0053012576,-0.01681538,-0.056707546,0.036799785,0.0129186595,-0.059267107,0.08743728,0.06148498,-0.019349406,0.13457605,-0.031131268,-0.011690293,0.06397506,0.064050615,0.035810623,-0.03845378,-0.037218597,-0.107152864,0.028385853,-0.023033263,-0.0056287926,-0.053110827,-0.05025813,-0.034035,-0.025642216,0.06755436
Value,0.027212257,-0.036869176,0.024885627,0.008270936,0.0053631547,-0.011362951,0.044886485,0.0011581072,0.014631847,0.0014012201,0.009039379,-0.019956546,-0.018549688,0.050064165,0.0010104097,-0.042119645,-0.04612922,-0.008919242,-0.008081298,0.02370503,0.000596335,-0.022737538,-0.015534415,-0.016580489,-0.0064135455,0.030303074,0.057705898
price_volume,0.031169157,-0.030637303,0.027439037,0.021383515,0.011781573,-0.0055890004,0.043707415,0.009221574,0.011158526,-0.0055352664,0.007931743,-0.023810757,-0.016572226,0.05012828,0.014437152,-0.052701093,-0.061418362,-0.014538857,-0.011139841,0.019966332,-0.0034052255,-0.036337636,-0.025337398,-0.022133457,-0.011131468,0.029913569,0.058594145
vwap_7d,0.0475827,0.047209565,0.015571153,0.08311016,0.010790088,0.04235866,-0.0006195457,0.052105226,0.014969247,-0.03334184,-0.03620844,-0.02804781,-0.00477001,0.00630183,-0.006355563,-0.02864245,-0.007908478,-0.023436736,-0.024801904,0.010942717,-0.030981593,-0.013624978,-0.034829795,-0.014312406,0.0029111642,-0.012470373,-0.0057177404
vwap_30d,0.048569173,0.041416313,-0.011177852,0.075968504,-0.056961752,0.044754922,0.0018832061,0.04086286,0.025379427,-0.017157769,-0.0058763004,-0.029497614,-0.02215927,0.009918662,-0.015972601,0.0026101188,-0.014567716,-0.013762473,0.030375749,-0.011498151,-0.01077246,0.0009373214,0.020357372,0.02347415,0.0036113602,0.004090367,-0.012881243
vwap_60d,0.045303497,0.03294632,-0.020295648,0.058731314,-0.0750031,0.032117076,0.03946883,0.06733077,-0.036823988,0.0022470693,0.027293157,-0.029294465,-0.025197068,0.011755418,0.024369298,0.013947091,-0.027173243,-0.013693745,-0.00837725,0.00088412396,-0.045222767,-0.0009222618,-0.022125484,0.028742481,-0.04066436,0.015291982,-0.012130008
C5_lag_1d,0.04693758,0.047392692,0.019996794,0.083649576,0.02578139,0.040036727,0.005745687,0.05447925,0.00093170087,-0.027353302,-0.02701749,-0.014487578,-0.011291549,0.003186396,-0.0075305616,-0.017155455,-0.01488092,-0.020251838,-0.014823689,0.0063022175,-0.04813413,-0.010647393,-0.017303724,-0.009353594,-0.007113929,-5.6720244e-05,-0.005027489
C5_lag_2d,0.047023006,0.04714357,0.016862273,0.08291048,0.01821897,0.04193903,0.0024189607,0.05220788,0.009807407,-0.030715048,-0.03266849,-0.022867173,-0.008551674,0.0032902146,-0.008482858,-0.022942966,-0.009392259,-0.021655124,-0.025278477,0.009747557,-0.04072721,-0.014905967,-0.027696047,-0.012948134,-0.0013048913,-0.006715669,-0.006073336
C5_lag_3d,0.047066405,0.046872597,0.013806466,0.08206541,0.0108480835,0.04335552,-0.00091471185,0.049991243,0.01793199,-0.034186997,-0.037455793,-0.030125894,-0.006409742,0.003784542,-0.009943907,-0.026915899,-0.0047834837,-0.02250428,-0.033013072,0.012549251,-0.03242762,-0.016862515,-0.03489426,-0.015264062,0.00339262,-0.011166573,-0.0065572946
C5_lag_5d,0.047065966,0.046207834,0.007813142,0.08028098,-0.0030950478,0.044939883,-0.0069485474,0.045809615,0.031744067,-0.040268183,-0.044130985,-0.042033244,-0.0024435301,0.0044756904,-0.014440213,-0.029680029,0.0023879097,-0.023454284,-0.042414412,0.017258752,-0.016632589,-0.01772799,-0.044537477,-0.01662762,0.009891885,-0.017188948,-0.0069829603
C5_lag_10d,0.046688054,0.044127524,-0.005452934,0.07308663,-0.03345465,0.046381153,-0.01661756,0.03602781,0.049189877,-0.04102817,-0.040583033,-0.048275664,0.0006896277,0.013440548,-0.025835807,-0.016484492,0.0030587134,-0.020228848,-0.028208157,0.012472502,0.0075578084,-0.0018797079,-0.009743639,0.0006210916,0.012188014,-0.016514257,0.003810124
C5_lag_21d,0.04432083,0.038104177,-0.026829768,0.055756863,-0.071438275,0.035802744,-0.014866918,0.023104444,0.03044038,-0.011744109,0.012303178,-0.011635193,-0.0123102935,0.04222163,-0.025271708,0.03355828,-0.026806246,-0.010996985,0.04771148,-0.024782198,0.016508399,0.029234115,0.089628704,0.04611836,0.0039428356,0.020942355,0.035770893
C5_lag_42d,0.041457113,0.027606454,-0.033851117,0.037505083,-0.058289856,0.016837748,0.030275024,0.049687844,-0.06082264,0.009471693,0.04404975,0.039302584,-0.04216568,0.0764288,0.0026797852,0.0037409065,-0.03018444,-0.024594642,2.6239783e-05,-0.015500877,-0.07251505,-0.0352646,-0.07196124,0.010155147,0.053452596,0.0024090307,-0.048191514
C5_lag_62d,0.037915204,0.019822655,-0.04286849,0.007977202,-0.05924809,0.01646524,0.048593625,0.06047878,-0.0707088,0.02901307,0.016536599,0.0121015245,0.015201233,0.04357036,0.06312061,-0.053520653,-0.04050386,0.028065432,-0.0018711644,0.048760418,0.06741197,-0.055060543,-0.023021013,-0.028076805,-0.02486166,0.023940751,-0.019301772
C5_logret_1d,-0.0007875621,0.0012019539,0.018052312,-0.0013353906,0.03967855,-0.011009193,0.018653223,0.0066778027,-0.047640543,0.022306655,0.03919874,0.049394228,-0.01841739,0.014524439,-0.0029306016,0.032873463,-0.024976254,0.01523493,0.06609635,-0.01959768,-0.0053565474,0.042341452,0.08851141,0.03387221,-0.026244959,0.046887502,0.012420761
C5_logret_5d,-0.0004838297,0.0035756726,0.037843764,0.005079864,0.08560543,-0.0112903025,0.03880303,0.024114432,-0.08910076,0.0358353,0.056645207,0.08515926,-0.025516694,0.014022866,0.0067795566,0.038256366,-0.048056934,0.021751694,0.09729636,-0.028980123,-0.059442937,0.038181387,0.09657745,0.026661525,-0.046231575,0.05643192,0.008215662
C5_logret_10d,0.00040171848,0.005969392,0.04886213,0.0140335485,0.10927096,-0.008753412,0.042931583,0.032722518,-0.08819278,0.021633655,0.03693106,0.06806699,-0.017206836,-0.000734846,0.01808813,0.005314091,-0.03252599,0.024954148,0.053824805,-0.0102040395,-0.06490421,0.0011510776,0.0048268866,-0.013789349,-0.038516488,0.040129647,-0.010236957
